repair_queue_type,repair_reasons,reviewId,rating,publishedDate,text,competitor,year,manual_relevance,manual_user_type,primary_complaint_theme,secondary_complaint_theme,manual_complaint_themes,manual_severity,annotation_method,annotation_status
suspect_ai_label,spam_theme_may_be_low_response,68cd4b2fe377dbfb02345d06,3,2025-09-19 14:23:11+00:00,"Geor a few responses from a few traders asking for further details,  but the leads go cold and they don't follow up",Checkatrade,2025,Relevant,Customer,Too many provider contacts / spam,,Too many provider contacts / spam,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,pricing_theme_may_be_technical_issue,68c9775e5e3969cc945d876c,3,2025-09-16 16:42:38+00:00,My chief and only problem with it is that I could not find any way of attaching photos to a request for an estimate ,Checkatrade,2025,Relevant,Customer,Pricing / quote transparency,,Pricing / quote transparency,Low,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,pricing_theme_may_be_technical_issue,68b19f12e1264d30e547dfe7,2,2025-08-29 14:37:38+00:00,You apparently didn't receive my original assessment of the tradesman which was posted to you about 11/7/25.,Checkatrade,2025,Relevant,Customer,Pricing / quote transparency,,Pricing / quote transparency,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,large_explicit_money_impact_not_high,6864569c3c6bca930e31d6ec,2,2025-07-01 23:43:56+00:00,"This used to be one of the best advertising platform for us. We build our score genuinely with lot of effort by pushing customers to write reviews. So when a prospective customer choose us (or one particular trader) as a good trader after reading our reviews, customer sends us the a request. But what Cheakatrade does is, they send the same enquiry to many other traders on the same page. Whereas we or the customer's impressed trader deserves the lead. When it goes to multiple traders, it is unfair for us being customer's chosen trader. 
Therefore 99% of our leads are non-productive. I believe that all leads we get are fake. Fake means, though we contact the customer instantly, according to the customers, they have already booked elsewhere. But Checkatrade counts all my leads as ""you are doing well"". It's a joke. Being a member of Checkatrade since 2014, we are very disappointed at the moment. Similarly many traders tell us the same experience now and many of them have left Checkatrade. So it is time for us to decide too. To be honest, the contribution we got to build up our business from Checkatrade was more than 50% at the beginning. But we lost all of them after Checkatrade went into a hand of a new management. We spend £2088 per year for them.",Checkatrade,2025,Relevant,Service Provider / Business,Poor lead quality,Fake / invalid leads,Poor lead quality | Fake / invalid leads,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a7cee480e0ca9f1dbbb6926,1,2026-08-13 00:06:00+00:00,"Absolute joke, suspended my account with over £170 worth of credits and told I'm unable to access them or get a refund as stated in their terms and conditions. If your a trades person avoid these overpriced scammers ",Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a763c6c2df9d7a0c9747b7c,1,2026-08-07 22:13:33+00:00,"My experience with Bark.com was very disappointing. I paid for credits to contact leads, but I did not get any real jobs from them. Some customers did not reply or answer at all after I used my credits.
I contacted Bark and asked for a credit refund, but I was not satisfied with the response. I also started to question whether some of the leads were genuine because there was no communication after I paid to contact them.
For me, it felt like I was paying for credits without getting real value in return. I would not recommend Bark.com based on my experience.",Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a72142384b4d54ea1522cdf,2,2026-08-04 18:32:35+00:00,"On the surface Bark seems like a good platform with lots of leads and only a certain number can reach out to each job to keep spam levels low. However, when you dig a little deeper most of the leads lack any detail, are expensive (credits) to purchase, are low value and tend to not respond. I regret purchasing credits as a freelancer as you're paying simply for the opportunity to send a one way message with no response or acknowledgement. AVOID AT ALL COSTS if you value your money/time.

2 stars because the platform works well technically.",Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a70b052d271f7b2ae644613,1,2026-08-03 17:14:26+00:00,I talked to a company I think Arkin that was supposed  to do my work on the Friday but never showed with no phone call.  Still waiting.  Not at all happy.  ,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a6eff9811c799279c9aeb77,3,2026-08-02 10:28:08+00:00,Ben help me for full clean my garden. ,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a6da1d9211161b57ff199c4,1,2026-08-01 09:35:53+00:00,I used the company call Royce Roofing Ltd which repaired my hold roof and lead flashing on 1st July. The lead flashing has been removed the old material and installed the new lead flashing. I was raining yesterday and the water was leading and dripping into the house through the roof. The electricity from light was stopped. The situation is worse than before. ,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a6d6d3da7b2bfd037a100c9,1,2026-08-01 05:51:25+00:00,Not refunding as promised...,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a6609bbf8caa7448f2773c1,1,2026-07-26 15:20:59+00:00,Building is constructive.,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a6530f0ebf45fef9bb8eb03,1,2026-07-25 23:56:00+00:00,Booked an app and the guy did not turn up.  So not sure why you are asking for my experience 🤔 ,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a6332a669f4a610d441478c,1,2026-07-24 11:38:47+00:00,I had one response very quickly. He said he would be able to do exactly what we wanted and asked me to send my address so that he could come and have a look. I did this immediately and have not heard anything since. ,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a61e0f7fd60aeb312fdefdb,1,2026-07-23 11:37:59+00:00,Canceled the appointment 15min after due time.,Bark,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a5e40c0c1edcf839d6e566a,1,2026-07-20 17:37:36+00:00,"Declined Quidco !!! don't provide them any details

Bark
19 May 26

Bark


Declined

£24.00


-

less 

Apologies, the retailer has declined your cashback. Sorry your cashback has been declined. You can still raise a declined cashback claim and we can investigate this further for you. Contact customer support

Purchase ID: 7064969014
Purchase Amount: £1.00
Status Update: 10 Jun 26
Estimated payment: -


",Bark,2026,,,,,,,,unlabelled_retry
